India Mobile BSNL,918988,0.0094
India Mobile BSNL,918989,0.0094
India Mobile BSNL,919190,0.0094
India Mobile BSNL,919191,0.0094
India Mobile BSNL,919192,0.0094
India Mobile BSNL,919193,0.0094
India Mobile BSNL,919194,0.0094
India Mobile BSNL,919195,0.0094
India Mobile BSNL,919196,0.0094
India Mobile BSNL,919197,0.0094
India Mobile BSNL,919530,0.0094
India Mobile BSNL,919531,0.0094
India Mobile BSNL,919532,0.0094
India Mobile BSNL,919682,0.0094
India Mobile BSNL,919683,0.0094
India Mobile BSNL,919684,0.0094
Indonesia,62,0.0443
Indonesia Bandung,6222,0.0376
Indonesia Jakarta,6221,0.0243
Indonesia Mobile,628,0.0458
Indonesia Mobile Excelcom,62817,0.043
Indonesia Mobile Excelcom,62818,0.043
Indonesia Mobile Excelcom,62819,0.043
Indonesia Mobile Excelcom,62859,0.043
Indonesia Mobile Excelcom,62877,0.043
Indonesia Mobile Excelcom,62878,0.043
Indonesia Mobile PT Indosat,62814,0.0425
Indonesia Mobile PT Indosat,62815,0.0425
Indonesia Mobile PT Indosat,62816,0.0425
Indonesia Mobile PT Indosat,62855,0.0425
Indonesia Mobile PT Indosat,62856,0.0425
Indonesia Mobile PT Indosat,62857,0.0425
Indonesia Mobile PT Indosat,62858,0.0425
Indonesia Mobile Satellite,62868,0.0581
Indonesia Mobile Telkomsel,62811,0.0425
Indonesia Mobile Telkomsel,62812,0.0425
Indonesia Mobile Telkomsel,62813,0.0425
Indonesia Mobile Telkomsel,62821,0.0425
Indonesia Mobile Telkomsel,62822,0.0425
Indonesia Mobile Telkomsel,62823,0.0425
Indonesia Mobile Telkomsel,62852,0.0425
Indonesia Mobile Telkomsel,62853,0.0425
Iraq,964,0.1229
Iraq Bagdad,9641,0.1023
Iraq Mobile,9647,0.1239
Iraq Mobile Asia Cell,96477,0.1726
Iraq Mobile Atheer,96478,0.1714
Iraq Mobile Atheer,96479,0.1714
Iraq Mobile Fanoos,9647480,0.1239
Iraq Mobile Fanoos,9647481,0.1239
Iraq Mobile Itisaluna,9647400,0.1239
Iraq Mobile Itisaluna,9647401,0.1239
Iraq Mobile Korek Tel,96475,0.1649
Iraq Mobile Midyanet,964532,0.1209
Iraq Mobile Mobitel,96476,0.1714
Iraq Mobile Sana,96473,0.1714
Iraq Special Services,964821,0.1229
Iraq Special Services,964822,0.1229
Ireland,353,0.2231
Ireland Mobile,3538,0.306
Ireland Mobile Meteor,35385,0.0427
Ireland Mobile O2,35386,0.0315
Ireland Mobile Vodafone,35382,0.047
Ireland Mobile Vodafone,35387,0.047
Israel,972,0.0081
Israel Mobile,9725,0.0183
Israel Mobile,9726,0.0183
Israel Mobile,972151,0.0183
Israel Mobile,972153,0.0183
Israel Mobile Cellcom,97252,0.0183
Israel Mobile Jawwal,97256,0.1688
Israel Mobile Jawwal,97259,0.1688
Israel Mobile Mirs,97257,0.0183
Israel Mobile Orange,97250,0.0183
Israel Mobile Orange,97254,0.0183
Israel Palestine,97222,0.1369
Israel Palestine,97242,0.1369
Israel Palestine,97282,0.1369
Israel Palestine,97292,0.1369
Italy,39,0.0033
Italy Elsacom Satellitare,39563,0.0033
Italy Mobile,393,0.0162
Italy Mobile Elsacom,39310,0.0086
Italy Mobile Intermatica,39319,0.0162
Italy Mobile Omnitel,3934,0.0162
Italy Mobile Omnitel,39377,0.0162
Italy Mobile Omnitel,39383,0.0162
Italy Mobile TIM,3933,0.0162
Italy Mobile TIM,3936,0.0162
Italy Mobile TIM,39370,0.0162
Italy Mobile UMTS H3G,3939,0.0162
Italy Mobile UMTS H3G,39373,0.0162
Italy Mobile WIND,3932,0.0162
Italy Mobile WIND,3938,0.0162
Ivory Coast,225,0.3279
Ivory Coast Mobile,22569,0.3279
Ivory Coast Mobile Comium,22565,0.1614
Ivory Coast Mobile Comium,22566,0.1614
Ivory Coast Mobile Comium,22567,0.1614
Ivory Coast Mobile Moov,22501,0.3279
Ivory Coast Mobile Moov,22502,0.3279
Ivory Coast Mobile Moov,22503,0.3279
Ivory Coast Mobile Moov,22540,0.3279
Ivory Coast Mobile Moov,22541,0.3279
Ivory Coast Mobile Moov,22542,0.3279
Ivory Coast Mobile Moov,22543,0.3279
Ivory Coast Mobile MTN,22504,0.3279
Ivory Coast Mobile MTN,22505,0.3279
Ivory Coast Mobile MTN,22506,0.3279
Ivory Coast Mobile MTN,22544,0.3279
Ivory Coast Mobile MTN,22545,0.3279
Ivory Coast Mobile MTN,22546,0.3279
Ivory Coast Mobile MTN,22554,0.3279
Ivory Coast Mobile MTN,22555,0.3279
Ivory Coast Mobile MTN,22556,0.3279
Ivory Coast Mobile Orange,22507,0.3279
Ivory Coast Mobile Orange,22508,0.3279
Ivory Coast Mobile Orange,22509,0.3279
Ivory Coast Mobile Orange,22547,0.3279
Ivory Coast Mobile Orange,22548,0.3279
Ivory Coast Mobile Orange,22549,0.3279
Ivory Coast Mobile Orange,22557,0.3279
Ivory Coast Mobile Orange,22558,0.3279
Ivory Coast Mobile Orange,22559,0.3279
Ivory Coast Mobile Orange,22577,0.3279
Ivory Coast Mobile Oricel,22560,0.1993
Ivory Coast Mobile Oricel,22561,0.1993
Ivory Coast MTN,225200,0.3279
Ivory Coast MTN,225210,0.3279
Ivory Coast MTN,225220,0.3279
Ivory Coast MTN,225230,0.3279
Ivory Coast MTN,225240,0.3279
Ivory Coast MTN,225300,0.3279
Ivory Coast MTN,225310,0.3279
Ivory Coast MTN,225320,0.3279
Ivory Coast MTN,225330,0.3279
Ivory Coast MTN,225340,0.3279
Ivory Coast MTN,225350,0.3279
Ivory Coast MTN,225360,0.3279
Ivory Coast Special Services,2252170,0.7611
Ivory Coast Special Services,22590409,0.7611
Jamaica,1876,0.1938
Jamaica Mobile Centennial,187624,0.1938
Jamaica Mobile Centennial,187625,0.1938
Jamaica Mobile Centennial,187626,0.1938
Jamaica Mobile Centennial,187649,0.1938
Jamaica Mobile Centennial,187659,0.1938
Jamaica Mobile Centennial,1876301,0.1938
Jamaica Mobile Centennial,1876302,0.1938
Jamaica Mobile Centennial,1876303,0.1938
Jamaica Mobile Centennial,1876304,0.1938
Jamaica Mobile Centennial,1876305,0.1938
Jamaica Mobile Centennial,1876306,0.1938
Jamaica Mobile Centennial,1876307,0.1938
Jamaica Mobile Centennial,1876308,0.1938
Jamaica Mobile Centennial,1876309,0.1938
Jamaica Mobile Centennial,1876520,0.1938
Jamaica Mobile Centennial,1876521,0.1938
Jamaica Mobile Centennial,1876522,0.1938
Jamaica Mobile Centennial,1876524,0.1938
Jamaica Mobile Centennial,1876527,0.1938
Jamaica Mobile Centennial,1876528,0.1938
Jamaica Mobile Centennial,1876529,0.1938
Jamaica Mobile Centennial,1876550,0.1938
Jamaica Mobile Centennial,1876551,0.1938
Jamaica Mobile Centennial,1876552,0.1938
Jamaica Mobile Centennial,1876553,0.1938
Jamaica Mobile Centennial,1876554,0.1938
Jamaica Mobile Centennial,1876556,0.1938
Jamaica Mobile Centennial,1876557,0.1938
Jamaica Mobile Centennial,1876558,0.1938
Jamaica Mobile Centennial,1876559,0.1938
Jamaica Mobile CW,187632,0.1856
Jamaica Mobile CW,187633,0.1856
Jamaica Mobile CW,187634,0.1856
Jamaica Mobile CW,187653,0.1856
Jamaica Mobile CW,187654,0.1856
Jamaica Mobile CW,187677,0.1856
Jamaica Mobile CW,187681,0.1856
Jamaica Mobile CW,187682,0.1856
Jamaica Mobile CW,187683,0.1856
Jamaica Mobile CW,1876210,0.1856
Jamaica Mobile CW,1876310,0.1856
Jamaica Mobile CW,1876312,0.1856
Jamaica Mobile CW,1876313,0.1856
Jamaica Mobile CW,1876314,0.1856
Jamaica Mobile CW,1876315,0.1856
Jamaica Mobile CW,1876316,0.1856
Jamaica Mobile CW,1876317,0.1856
Jamaica Mobile CW,1876318,0.1856
Jamaica Mobile CW,1876319,0.1856
Jamaica Mobile CW,1876700,0.1856
Jamaica Mobile CW,1876707,0.1856
Jamaica Mobile CW,1876781,0.1856
Jamaica Mobile CW,1876782,0.1856
Jamaica Mobile CW,1876783,0.1856
Jamaica Mobile CW,1876784,0.1856
Jamaica Mobile CW,1876787,0.1856
Jamaica Mobile CW,1876788,0.1856
Jamaica Mobile CW,1876789,0.1856
Jamaica Mobile CW,1876790,0.1856
Jamaica Mobile CW,1876791,0.1856
Jamaica Mobile CW,1876792,0.1856
Jamaica Mobile CW,1876793,0.1856
Jamaica Mobile CW,1876796,0.1856
Jamaica Mobile CW,1876797,0.1856
Jamaica Mobile CW,1876798,0.1856
Jamaica Mobile CW,1876799,0.1856
Jamaica Mobile CW,1876801,0.1856
Jamaica Mobile CW,1876802,0.1856
Jamaica Mobile CW,1876803,0.1856
Jamaica Mobile CW,1876804,0.1856
Jamaica Mobile CW,1876805,0.1856
Jamaica Mobile CW,1876806,0.1856
Jamaica Mobile CW,1876807,0.1856
Jamaica Mobile CW,1876808,0.1856
Jamaica Mobile CW,1876809,0.1856
Jamaica Mobile CW,1876909,0.1856
Jamaica Mobile CW,1876919,0.1856
Jamaica Mobile CW,1876990,0.1856
Jamaica Mobile CW,1876995,0.1856
Jamaica Mobile CW,1876997,0.1856
Jamaica Mobile CW,1876999,0.1856
Jamaica Mobile Digicel,187628,0.1749
Jamaica Mobile Digicel,187629,0.1749
Jamaica Mobile Digicel,187635,0.1749
Jamaica Mobile Digicel,187636,0.1749
Jamaica Mobile Digicel,187637,0.1749
Jamaica Mobile Digicel,187638,0.1749
Jamaica Mobile Digicel,187639,0.1749
Jamaica Mobile Digicel,187641,0.1749
Jamaica Mobile Digicel,187642,0.1749
Jamaica Mobile Digicel,187643,0.1749
Jamaica Mobile Digicel,187645,0.1749
Jamaica Mobile Digicel,187646,0.1749
Jamaica Mobile Digicel,187647,0.1749
Jamaica Mobile Digicel,187648,0.1749
Jamaica Mobile Digicel,187657,0.1749
Jamaica Mobile Digicel,187658,0.1749
Jamaica Mobile Digicel,187684,0.1749
Jamaica Mobile Digicel,187685,0.1749
Jamaica Mobile Digicel,187686,0.1749
Jamaica Mobile Digicel,187687,0.1749
Jamaica Mobile Digicel,187688,0.1749
Jamaica Mobile Digicel,187689,0.1749
Jamaica Mobile Digicel,1876275,0.1749
Jamaica Mobile Digicel,1876276,0.1749
Jamaica Mobile Digicel,1876277,0.1749
Jamaica Mobile Digicel,1876278,0.1749
Jamaica Mobile Digicel,1876279,0.1749
Jamaica Mobile Digicel,1876401,0.1749
Jamaica Mobile Digicel,1876402,0.1749
Jamaica Mobile Digicel,1876403,0.1749
Jamaica Mobile Digicel,1876404,0.1749
Jamaica Mobile Digicel,1876405,0.1749
Jamaica Mobile Digicel,1876406,0.1749
Jamaica Mobile Digicel,1876407,0.1749
Jamaica Mobile Digicel,1876408,0.1749
Jamaica Mobile Digicel,1876409,0.1749
Jamaica Mobile Digicel,1876440,0.1749
Jamaica Mobile Digicel,1876441,0.1749
Jamaica Mobile Digicel,1876442,0.1749
Jamaica Mobile Digicel,1876443,0.1749
Jamaica Mobile Digicel,1876445,0.1749
Jamaica Mobile Digicel,1876446,0.1749
Jamaica Mobile Digicel,1876447,0.1749
Jamaica Mobile Digicel,1876448,0.1749
Jamaica Mobile Digicel,1876449,0.1749
Jamaica Mobile Digicel,1876503,0.1749
Jamaica Mobile Digicel,1876504,0.1749
Jamaica Mobile Digicel,1876505,0.1749
Jamaica Mobile Digicel,1876506,0.1749
Jamaica Mobile Digicel,1876507,0.1749
Jamaica Mobile Digicel,1876508,0.1749
Jamaica Mobile Digicel,1876509,0.1749
Jamaica Mobile Digicel,1876560,0.1749
Jamaica Mobile Digicel,1876561,0.1749
Jamaica Mobile Digicel,1876562,0.1749
Jamaica Mobile Digicel,1876564,0.1749
Jamaica Mobile Digicel,1876565,0.1749
Jamaica Mobile Digicel,1876566,0.1749
Jamaica Mobile Digicel,1876567,0.1749
Jamaica Mobile Digicel,1876568,0.1749
Jamaica Mobile Digicel,1876569,0.1749
Jamaica Mobile Digicel,1876618,0.1749
Jamaica Mobile Digicel,1876619,0.1749
Jamaica Mobile Digicel,1876648,0.1749
Jamaica Mobile Digicel,1876649,0.1749
Jamaica Mobile Digicel,1876665,0.1749
Jamaica Mobile Digicel,1876667,0.1749
Jamaica Mobile Digicel,1876668,0.1749
Jamaica Mobile Digicel,1876669,0.1749
Japan,81,0.0209
Japan IP Phone,8150,0.0321
Japan Mobile,8170,0.0587
Japan Mobile,8180,0.0587
Japan Mobile,8190,0.0587
Japan Tokyo,813,0.0209
Jordan,962,0.0651
Jordan Amman,9626,0.0654
Jordan Mobile,9627,0.078
Jordan Mobile Fastlink,96279,0.0822
Jordan Mobile Mobilecom,96277,0.0856
Jordan Mobile Umniah,96278,0.0828
Kazakhstan,771,0.0176
Kazakhstan,772,0.0176
Kazakhstan Almati,77272,0.004
Kazakhstan Almati,77273,0.004
Kazakhstan Astana,77172,0.0042
Kazakhstan Karaganda,77212,0.0047
Kazakhstan Mobile Altel,7700,10
Kazakhstan Mobile Altel,7708,10
Kazakhstan Mobile Kartel,7705,0.1307
Kazakhstan Mobile Kartel,7771,0.1307
Kazakhstan Mobile Kartel,7776,0.1307
Kazakhstan Mobile Kartel,7777,0.1307
Kazakhstan Mobile Kcell,7701,0.1307
Kazakhstan Mobile Kcell,7702,0.1307
Kazakhstan Mobile Kcell,7775,0.1307
Kazakhstan Mobile Kcell,7778,0.1307
Kazakhstan Mobile Tel Ser,7707,0.0649
Kazakhstan mobile Tele 2,7747,0.0649
Kenya,254,0.0958
Kenya Mobile,2547,0.2112
Kenya Mobile Celtel,25473,0.2112
Kenya Mobile Econet,25475,0.1221
Kenya Mobile Orange,254770,0.1021
Kenya Mobile Orange,254771,0.1021
Kenya Mobile Orange,254772,0.1021
Kenya Mobile Orange,254773,0.1021
Kenya Mobile Safaricom,25470,0.0777
Kenya Mobile Safaricom,25471,0.0777
Kenya Mobile Safaricom,25472,0.0777
Kenya Special Services,25420479,0.0945
Korea North,850,0.611
Korea South,82,0.0077
Korea South Mobile,821,0.0245
Korea South Mobile SKT,8211,0.0245
Korea South Mobile SKT,8217,0.0245
Korea South Seoul,822,0.0077
Kuwait,965,0.0683
Kuwait Mobile Viva,9655,0.0683
Kuwait Mobile Wataniya,9656,0.0683
Kuwait Mobile Zain,9659,0.0683
Kyrgyzstan,996,0.1211
Kyrgyzstan AsiaInfo,99631296,0.1081
Kyrgyzstan Bishkek,996312,0.1081
Kyrgyzstan Elcat,99631297,0.1081
Kyrgyzstan Mobile Aktel,996543,0.1061
Kyrgyzstan Mobile Aktel,996545,0.1061
Kyrgyzstan Mobile Katel,996512,0.1143
Kyrgyzstan Mobile Katel,996515,0.1143
Kyrgyzstan Mobile Katel,996517,0.1143
Kyrgyzstan Mobile Megacom,99655,0.1612
Kyrgyzstan Mobile Nur Tel,99670,0.1571
Kyrgyzstan Mobile Sky,99677,0.1601
Kyrgyzstan Mobile Sotel,99657,0.0989
Kyrgyzstan mobile Winline ,99656,0.1193
Kyrgyzstan Totel,9963127,0.1081
Kyrgyzstan TynSyn,99631299,0.1081
Kyrgyzstan Winline ,99631247,0.1081
Kyrgyzstan Winline ,99631269,0.1081
Kyrgyzstan Winline ,99631293,0.1081
Laos,856,0.0602
Laos Mobile,85620,0.0602
Latvia,371,0.2629
Latvia Mobile,3712,0.5057
Latvia Mobile Bite,371221,0.5057
Latvia Mobile Bite,371225,0.5057
Latvia Mobile Bite,371228,0.5057
Latvia Mobile Bite,371255,0.5057
Latvia Mobile Bite,371272,0.5057
Latvia Mobile Bite,371273,0.5057
Latvia Mobile Bite,371274,0.5057
Latvia Mobile Bite,371275,0.5057
Latvia Mobile Bite,371276,0.5057
Latvia Mobile Bite,371277,0.5057
Latvia Mobile Bite,371279,0.5057
Latvia Mobile Bite,3712205,0.5057
Latvia Mobile Bite,3712206,0.5057
Latvia Mobile Bite,3712207,0.5057
Latvia Mobile Bite,3712208,0.5057
Latvia Mobile Bite,3712209,0.5057
Latvia Mobile Bite,3712239,0.5057
Latvia Mobile Bite,3712585,0.5057
Latvia Mobile Bite,3712586,0.5057
Latvia Mobile Bite,3712587,0.5057
Latvia Mobile Bite,3712588,0.5057
Latvia Mobile CSC,3712840,0.5057
Latvia Mobile CSC,3712850,0.5057
Latvia Mobile LMT,371202,0.0193
Latvia Mobile LMT,371220,0.0193
Latvia Mobile LMT,371224,0.0193
Latvia Mobile LMT,371254,0.0193
Latvia Mobile LMT,371261,0.0193
Latvia Mobile LMT,371262,0.0193
Latvia Mobile LMT,371263,0.0193
Latvia Mobile LMT,371264,0.0193
Latvia Mobile LMT,371265,0.0193
Latvia Mobile LMT,371266,0.0193
Latvia Mobile LMT,371278,0.0193
Latvia Mobile LMT,371283,0.0193
Latvia Mobile LMT,371286,0.0193
Latvia Mobile LMT,371287,0.0193
Latvia Mobile LMT,371291,0.0193
Latvia Mobile LMT,371292,0.0193
Latvia Mobile LMT,371293,0.0193
Latvia Mobile LMT,371294,0.0193
Latvia Mobile LMT,3712556,0.0193
Latvia Mobile LMT,3712557,0.0193
Latvia Mobile LMT,3712558,0.0193
Latvia Mobile LMT,3712559,0.0193
Latvia Mobile LMT,3712849,0.0193
Latvia Mobile Radiokoms,371681,0.5057
Latvia Mobile Radiokoms,371685,0.5057
Latvia Mobile Radiokoms,3712769,0.5057
Latvia Mobile Radiokoms,37165153,0.5057
Latvia Mobile Radiokoms,37165158,0.5057
Latvia Mobile Radiokoms,37165159,0.5057
Latvia Mobile Rigatta,3712010,0.5057
Latvia Mobile Tele2,371200,0.0183
Latvia Mobile Tele2,371203,0.0183
Latvia Mobile Tele2,371259,0.0183
Latvia Mobile Tele2,371260,0.0183
Latvia Mobile Tele2,371267,0.0183
Latvia Mobile Tele2,371268,0.0183
Latvia Mobile Tele2,371269,0.0183
Latvia Mobile Tele2,371270,0.0183
Latvia Mobile Tele2,371271,0.0183
Latvia Mobile Tele2,371282,0.0183
Latvia Mobile Tele2,371288,0.0183
Latvia Mobile Tele2,371295,0.0183
Latvia Mobile Tele2,371296,0.0183
Latvia Mobile Tele2,371297,0.0183
Latvia Mobile Tele2,371298,0.0183
Latvia Mobile Tele2,371299,0.0183
Latvia Mobile Tele2,3712230,0.0183
Latvia Mobile Tele2,3712231,0.0183
Latvia Mobile Tele2,3712232,0.0183
Latvia Mobile Tele2,3712233,0.0183
Latvia Mobile Tele2,3712234,0.0183
Latvia Mobile Tele2,3712235,0.0183
Latvia Mobile Tele2,3712236,0.0183
Latvia Mobile Tele2,3712237,0.0183
Latvia Mobile Tele2,3712238,0.0183
Latvia Mobile Tele2,3712844,0.0183
Latvia Mobile Tele2,3712845,0.0183
Latvia Mobile Tele2,3712846,0.0183
Latvia Mobile Tele2,3712847,0.0183
Latvia Mobile Tele2,3712848,0.0183
Latvia Mobile Telekom Baltija,3712580,0.0223
Latvia Mobile Telekom Baltija,3712581,0.0223
Latvia Mobile Telekom Baltija,3712582,0.0223
Latvia Mobile Telekom Baltija,3712583,0.0223
Latvia Mobile Telekom Baltija,3712584,0.0223
Latvia Mobile Telekom Baltija,3712589,0.0223
Latvia olo,3716303,0.1392
Latvia olo,3716309,0.1392
Latvia olo,3716311,0.1392
Latvia olo,3716313,0.1392
Latvia olo,3716321,0.1392
Latvia olo,3716328,0.1392
Latvia olo,3716331,0.1392
Latvia olo,3716339,0.1392
Latvia olo,3716341,0.1392
Latvia olo,3716347,0.1392
Latvia olo,3716350,0.1392
Latvia olo,3716358,0.1392
Latvia olo,3716361,0.1392
Latvia olo,3716365,0.1392
Latvia olo,3716371,0.1392
Latvia olo,3716377,0.1392
Latvia olo,3716379,0.1392
Latvia olo,3716381,0.1392
Latvia olo,3716389,0.1392
Latvia olo,3716391,0.1392
Latvia olo,3716399,0.1392
Latvia olo,3716401,0.1392
Latvia olo,3716409,0.1392
Latvia olo,3716411,0.1392
Latvia olo,3716418,0.1392
Latvia olo,3716421,0.1392
Latvia olo,3716429,0.1392
Latvia olo,3716431,0.1392
Latvia olo,3716433,0.1392
Latvia olo,3716437,0.1392
Latvia olo,3716439,0.1392
Latvia olo,3716441,0.1392
Latvia olo,3716442,0.1392
Latvia olo,3716446,0.1392
Latvia olo,3716451,0.1392
Latvia olo,3716458,0.1392
Latvia olo,3716461,0.1392
Latvia olo,3716467,0.1392
Latvia olo,3716468,0.1392
Latvia olo,3716471,0.1392
Latvia olo,3716479,0.1392
Latvia olo,3716481,0.1392
Latvia olo,3716488,0.1392
Latvia olo,3716490,0.1392
Latvia olo,3716501,0.1392
Latvia olo,3716509,0.1392
Latvia olo,3716511,0.1392
Latvia olo,3716518,0.1392
Latvia olo,3716521,0.1392
Latvia olo,3716528,0.1392
Latvia olo,3716531,0.1392
Latvia olo,3716539,0.1392
Latvia olo,3716541,0.1392
Latvia olo,3716548,0.1392
Latvia olo,3716558,0.1392
Latvia olo,3716561,0.1392
Latvia olo,3716563,0.1392
Latvia olo,3716567,0.1392
Latvia olo,3716569,0.1392
Latvia olo,3716571,0.1392
Latvia olo,3716577,0.1392
Latvia olo,3716579,0.1392
Latvia olo,3716580,0.1392
Latvia olo,3716588,0.1392
Latvia olo,3716838,0.1392
Latvia olo,3716840,0.1392
Latvia olo,3716860,0.1392
Latvia olo,3716868,0.1392
Latvia Personal,371651,0.2629
Latvia Personal,371810,0.2629
Latvia Riga,3717,0.1392
Latvia Riga,37166,0.1392
Latvia Riga,37167,0.1392
Lebanon,961,0.1431
Lebanon Beirut,9611,0.0809
Lebanon Mobile,9613,0.1431
Lebanon Mobile,96170,0.1431
Lebanon Mobile,96171,0.1431
Lebanon Mobile,96176,0.1431
Lesotho,266,0.3184
Lesotho Mobile Econect,2666,0.3142
Lesotho Mobile Vodacom,2665,0.3142
Liberia,231,0.3993
Liberia Mobile,2314,0.4079
Liberia Mobile,23199,0.4079
Liberia Mobile Cellcom,2317,0.3027
Liberia Mobile Comium,2315,0.3243
Liberia Mobile MTN,2316,0.3121
Liberia Mobile MTN,23188,0.3121
Libya,218,0.1884
Libya Mobile,21895,0.2718
Libya Mobile,21896,0.2718
Libya Mobile Alhura,21899,0.2518
Libya Mobile Almadar,21891,0.2718
Libya Mobile Libyana,21892,0.2718
Libya Mobile Libyana,21894,0.2718
Liechtenstein,423,0.1427
Liechtenstein Mobile,4237,0.1427
Liechtenstein Mobile Services,42360,0.1427
Liechtenstein Mobile Services,42361,0.1427
Liechtenstein Mobile Services,42362,0.1427
Liechtenstein Mobile Services,42363,0.1427
Liechtenstein Mobile Services,42364,0.1427
Liechtenstein Mobile Services,42365,0.1427
Liechtenstein Mobile Services,42366,0.1427
Liechtenstein Mobile Services,42367,0.1427
Liechtenstein Mobile Services,42368,0.1427
Liechtenstein Mobile Type A,42370,0.1427
Liechtenstein Special Services,42381,0.1289
Liechtenstein Special Services,42382,0.1289
Liechtenstein Special Services,42383,0.1289
Liechtenstein Special Services,42384,0.1289
Liechtenstein Special Services,42385,0.1289
Liechtenstein Special Services,42386,0.1289
Liechtenstein Special Services,42387,0.1289
Liechtenstein Special Services,42388,0.1289
Liechtenstein Special Services,42389,0.1289
Liechtenstein Special Services,42390,0.1289
Liechtenstein Voice Mail,42369,0.1427
Lithuania,370,0.4789
Lithuania Mobile,3706,0.4516
Lithuania Mobile Bite,37063,0.0159
Lithuania Mobile Bite,37065,0.0159
Lithuania Mobile Bite,370640,0.0159
Lithuania Mobile Bite,370641,0.0159
Lithuania Mobile Bite,370642,0.0159
Lithuania Mobile Bite,370643,0.0159
Lithuania Mobile Bite,370644,0.0159
Lithuania Mobile Bite,370649,0.0159
Lithuania Mobile Bite,370660,0.0159
Lithuania Mobile Bite,370661,0.0159
Lithuania Mobile Bite,370681,0.0159
Lithuania Mobile Bite,370685,0.0159
Lithuania Mobile Bite,370689,0.0159
Lithuania Mobile Bite,370690,0.0159
Lithuania Mobile Bite,370699,0.0159
Lithuania Mobile Omnitel,37061,0.4516
Lithuania Mobile Omnitel,37062,0.4516
Lithuania Mobile Omnitel,370620,0.4516
Lithuania Mobile Omnitel,370662,0.4516
Lithuania Mobile Omnitel,370663,0.4516
Lithuania Mobile Omnitel,370665,0.4516
Lithuania Mobile Omnitel,370680,0.4516
Lithuania Mobile Omnitel,370682,0.4516
Lithuania Mobile Omnitel,370686,0.4516
Lithuania Mobile Omnitel,370687,0.4516
Lithuania Mobile Omnitel,370688,0.4516
Lithuania Mobile Omnitel,370692,0.4516
Lithuania Mobile Omnitel,370693,0.4516
Lithuania Mobile Omnitel,370694,0.4516
Lithuania Mobile Omnitel,370695,0.4516
Lithuania Mobile Omnitel,370696,0.4516
Lithuania Mobile Omnitel,370697,0.4516
Lithuania Mobile Omnitel,370698,0.4516
Lithuania Mobile Tele2,37060,0.0152
Lithuania Mobile Tele2,37067,0.0152
Lithuania Mobile Tele2,370645,0.0152
Lithuania Mobile Tele2,370646,0.0152
Lithuania Mobile Tele2,370647,0.0152
Lithuania Mobile Tele2,370648,0.0152
Lithuania Mobile Tele2,370683,0.0152
Lithuania Mobile Tele2,370684,0.0152
Lithuania Personal Number,370910,0.4789
Luxembourg,352,0.0158
Luxembourg Mobile LuxGSM,352621,0.0181
Luxembourg Mobile LuxGSM,352628,0.0181
Luxembourg Mobile LuxGSM,3526021,0.0181
Luxembourg Mobile Tango,352691,0.0181
Luxembourg Mobile Tango,352698,0.0181
Luxembourg Mobile Vox,352661,0.0173
Luxembourg Mobile Vox,352668,0.0173
Macao,853,0.0477
Macao Mobile,8536,0.0477
Macedonia,389,0.1204
Macedonia Cosmofon,389252,0.1204
Macedonia Cosmofon,3893152,0.1204
Macedonia Cosmofon,3893252,0.1204
Macedonia Cosmofon,3893352,0.1204
Macedonia Cosmofon,3893452,0.1204
Macedonia Cosmofon,3894252,0.1204
Macedonia Cosmofon,3894352,0.1204
Macedonia Cosmofon,3894452,0.1204
Macedonia Cosmofon,3894552,0.1204
Macedonia Cosmofon,3894652,0.1204
Macedonia Cosmofon,3894752,0.1204
Macedonia Cosmofon,3894852,0.1204
Macedonia Mobile,3897,0.2684
Macedonia Mobile Cosmofon,38975,0.2684
Macedonia Mobile Cosmofon,38976,0.2684
Macedonia Mobile T Mobile,38970,0.2671
Macedonia Mobile T Mobile,38971,0.2671
Macedonia Mobile T Mobile,38972,0.2671
Macedonia Mobile VIP Operator,38977,0.2684
Macedonia Mobile VIP Operator,38978,0.2684
Macedonia Skopje,3892,0.1204
Madagascar,261,0.4582
Madagascar Mobile,26130,0.4726
Madagascar Mobile,26134,0.4726
Madagascar Mobile Madacom,26133,0.5038
Madagascar Mobile Orange,26132,0.4571
Madagascar Mobile Services,2613488,0.4726
Madagascar Special Services,26122,0.6849
Madagascar Special Services,261200,0.6849
Malawi,265,0.2946
Malawi Mobile,26588,0.2921
Malawi Mobile Celtel,26599,0.295
Malaysia,60,0.0185
Malaysia Mobile,601,0.0281
Maldives,960,0.6927
Maldives Mobile Dhiraagu,9607,0.6902
Maldives Mobile Wataniya,9609,0.6854
Mali,223,0.2721
Mali Mobile Malitel,2236,0.2737
Mali Mobile Malitel,22396,0.2737
Mali Mobile Malitel,22397,0.2737
Mali Mobile Malitel,22398,0.2737
Mali Mobile Malitel,22399,0.2737
Mali Mobile Orange,2237,0.2724
Mali Mobile Orange,22390,0.2724
Mali Mobile Orange,22391,0.2724
Mali Mobile Orange,22392,0.2724
Mali Mobile Orange,22393,0.2724
Mali Mobile Orange,22394,0.2724
Malta,356,0.0117
Malta Mobile,3567,0.0195
Malta Mobile,3569,0.0195
Malta Mobile 3G,35677,0.02
Malta Mobile Go Mobile,35672,0.02
Malta Mobile Go Mobile,35679,0.02
Malta Mobile Vodafone,35692,0.0201
Malta Mobile Vodafone,35694,0.0201
Malta Mobile Vodafone,35699,0.0201
